353	01592	A1803	10000
354	01593	A1802	10000
355	01593	A1803	10000
356	01594	A1802	10000
357	01594	A1803	10000
358	01595	A1802	10000
359	01595	A1803	10000
360	01596	A1802	10000
361	01596	A1803	10000
362	01600	A1811	10000
363	01601	A1811	10000
364	01602	A1811	10000
365	01603	A1811	10000
366	01604	A1811	10000
367	01605	A1811	10000
368	01606	A1811	10000
369	01610	A1812	10000
370	01611	A1812	10000
371	01612	A1812	10000
372	01613	A1812	10000
373	01614	A1812	10000
374	01615	A1812	10000
375	01616	A1812	10000
376	01620	A1811	10000
377	01621	A1811	10000
378	01622	A1811	10000
379	01623	A1811	10000
380	01624	A1811	10000
381	01625	A1811	10000
382	01626	A1811	10000
383	01630	A1813	10000
384	01631	A1813	10000
385	01632	A1813	10000
386	01633	A1813	10000
387	01634	A1813	10000
388	01635	A1813	10000
389	01636	A1813	10000
390	01640	A1815	10000
391	01641	A1815	10000
392	01642	A1815	10000
393	01643	A1815	10000
394	01644	A1815	10000
395	01645	A1815	10000
396	01646	A1815	10000
397	01650	A1814	10000
398	01650	A1815	10000
399	01651	A1814	10000
400	01651	A1815	10000
401	01652	A1814	10000
402	01652	A1815	10000
403	01653	A1814	10000
404	01653	A1815	10000
405	01654	A1814	10000
406	01654	A1815	10000
407	01655	A1814	10000
408	01655	A1815	10000
409	01656	A1814	10000
410	01656	A1815	10000
411	01660	A1817	10000
412	01661	A1817	10000
413	01662	A1817	10000
414	01663	A1817	10000
415	01664	A1817	10000
416	01665	A1817	10000
417	01666	A1817	10000
418	01670	A1816	10000
419	01670	A1817	10000
420	01670	A1818	10000
421	01671	A1816	10000
422	01671	A1817	10000
423	01671	A1818	10000
424	01672	A1816	10000
425	01672	A1817	10000
426	01672	A1818	10000
427	01673	A1816	10000
428	01673	A1817	10000
429	01673	A1818	10000
430	01674	A1816	10000
431	01674	A1817	10000
432	01674	A1818	10000
433	01675	A1816	10000
434	01675	A1817	10000
435	01675	A1818	10000
436	01676	A1816	10000
437	01676	A1817	10000
438	01676	A1818	10000
439	01690	A1810	10000
440	01691	A1810	10000
441	01692	A1810	10000
442	01693	A1810	10000
443	01694	A1810	10000
444	01695	A1810	10000
445	01696	A1810	10000
446	01700	A184	10000
447	01701	A184	10000
448	01702	A184	10000
449	01703	A184	10000
450	01704	A184	10000
451	01705	A184	10000
452	01706	A184	10000
453	01710	A184	10000
454	01711	A184	10000
455	01712	A184	10000
456	01713	A184	10000
457	01714	A184	10000
458	01715	A184	10000
459	01716	A184	10000
460	01720	A182	10000
461	01721	A182	10000
462	01722	A182	10000
463	01723	A182	10000
464	01724	A182	10000
465	01725	A182	10000
466	01726	A182	10000
467	01730	A1850	10000
468	01730	A1851	10000
469	01730	A1852	10000
470	01730	A1853	10000
471	01730	A1854	10000
472	01730	A1859	10000
473	01731	A1850	10000
474	01731	A1851	10000
475	01731	A1852	10000
476	01731	A1854	10000
477	01731	A1859	10000
478	01732	A1850	10000
479	01732	A1851	10000
480	01732	A1852	10000
481	01732	A1854	10000
482	01732	A1859	10000
483	01733	A1850	10000
484	01733	A1851	10000
485	01733	A1852	10000
486	01733	A1854	10000
487	01733	A1859	10000
488	01734	A1850	10000
489	01734	A1851	10000
490	01734	A1852	10000
491	01734	A1854	10000
492	01734	A1859	10000
493	01735	A1850	10000
494	01735	A1851	10000
495	01735	A1852	10000
496	01735	A1854	10000
497	01735	A1859	10000
498	01736	A1850	10000
499	01736	A1851	10000
500	01736	A1852	10000
501	01736	A1854	10000
502	01736	A1859	10000
503	01740	A186	10000
504	01741	A186	10000
505	01742	A186	10000
506	01743	A186	10000
507	01744	A186	10000
508	01745	A186	10000
509	01746	A186	10000
510	01750	A1881	10000
511	01751	A1881	10000
512	01752	A1881	10000
513	01753	A1881	10000
514	01754	A1881	10000
515	01755	A1881	10000
516	01756	A1881	10000
517	01760	A187	10000
518	01761	A187	10000
519	01762	A187	10000
520	01763	A187	10000
521	01764	A187	10000
522	01765	A187	10000
523	01766	A187	10000
524	01770	A1885	10000
525	01771	A1885	10000
526	01772	A1885	10000
527	01773	A1885	10000
528	01774	A1885	10000
529	01775	A1885	10000
530	01776	A1885	10000
531	01780	A1889	10000
532	01781	A1889	10000
533	01782	A1889	10000
534	01783	A1889	10000
535	01784	A1889	10000
536	01785	A1889	10000
537	01786	A1889	10000
538	01790	A1884	10000
539	01791	A1884	10000
540	01791	A1889	10000
541	01792	A1884	10000
542	01792	A1889	10000
543	01793	A1884	10000
544	01793	A1889	10000
545	01794	A1884	10000
546	01794	A1889	10000
547	01795	A1884	10000
548	01795	A1889	10000
549	01796	A1884	10000
550	01796	A1889	10000
551	01800	A192	10000
552	01801	A192	10000
553	01802	A192	10000
554	01803	A192	10000
555	01804	A192	10000
556	01805	A192	10000
557	01806	A192	10000
558	01880	A198	10000
559	01881	A198	10000
560	01882	A198	10000
561	01883	A198	10000
562	01884	A198	10000
563	01885	A198	10000
564	01886	A198	10000
565	01890	A199	10000
566	01891	A199	10000
567	01892	A199	10000
568	01893	A199	10000
569	01894	A199	10000
570	01895	A199	10000
571	01896	A199	10000
572	0200	A200	00000
573	0201	A201	00000
574	0202	A207	00000
575	0203	A202	10000
576	0204	A202	10000
577	0205	A202	10000
578	0208	A208	10000
579	0209	A209	00000
580	0210	A210	00000
581	0211	A213	10000
582	0212	A212	00000
583	0213	A211	00000
584	0218	A217	10000
585	0218	A218	10000
586	0219	A219	00000
587	0220	A220	00000
588	0221	A221	10000
589	0222	A222	00000
590	0223	A227	10000
591	0228	A228	00000
592	0229	A229	00000
593	0230	A230	00000
594	0231	A231	00000
595	0232	A232	00000
596	0233	A233	00000
597	0238	A238	00000
598	0239	A239	00000
599	024	A240	00000
600	025	A243	10000
601	025	A249	10000
602	0260	A250	00000
603	0261	A251	00000
604	0269	A259	00000
605	0270	A3211	10000
606	0270	A3212	10000
607	0270	A327	10000
608	0270	A3281	10000
609	0270	A3289	10000
610	0270	A329	10000
611	0271	A267	10000
612	0271	A268	10000
613	0271	A269	10000
614	0272	A280	00000
615	0278	A288	10000
616	0279	A289	00000
617	0300	A305	00000
618	0301	A301	00000
619	0302	A300	00000
620	0303	A303	10000
621	0308	A308	00000
622	0309	A309	00000
623	0310	A310	00000
624	0311	A311	00000
625	0312	A312	00000
626	0318	A318	00000
627	0319	A319	00000
628	0320	A360	00000
629	0321	A361	00000
630	0322	A3689	10000
631	0323	A362	00000
632	03281	A3686	00000
633	03282	A3681	00000
634	03283	A3689	10000
635	03284	A3685	00000
636	03285	A363	00000
637	03289	A3682	10000
638	03289	A3683	10000
639	03289	A3684	10000
640	03289	A3689	10000
641	0329	A369	00000
642	0330	A3700	10000
643	0331	A3710	10000
644	0338	A3780	10000
645	0339	A3790	10000
646	0340	J020	10000
647	0340	J0300	10000
648	0341	A389	10000
649	035	A46	00000
650	0360	A390	00000
651	0361	A3981	00000
652	0362	A394	10000
653	0363	A391	00000
654	03640	A3950	00000
655	03641	A3953	00000
656	03642	A3951	00000
657	03643	A3952	00000
658	03681	A3982	10000
659	03682	A3983	10000
660	03689	A3989	00000
661	0369	A399	00000
662	037	A35	00000
663	0380	A409	10000
664	03810	A412	10000
665	03811	A4101	10000
666	03812	A4102	10000
667	03819	A411	10000
668	0382	A403	10000
669	0383	A414	10000
670	03840	A4150	10000
671	03841	A413	10000
672	03842	A4151	10000
673	03843	A4152	10000
674	03844	A4153	10000
675	03849	A4159	10000
676	0388	A4189	10000
677	0389	A419	10000
678	0390	L081	10000
679	0391	A420	10000
680	0392	A421	00000
681	0393	A422	00000
682	0394	B479	10000
683	0398	A4281	10000
684	0398	A4282	10000
685	0398	A4289	10000
686	0398	A438	10000
687	0399	A429	10000
688	0399	A439	10000
689	0399	B471	10000
690	0400	A480	00000
691	0401	A488	10000
692	0402	K9081	00000
693	0403	A488	10000
694	04041	A4851	00000
695	04042	A4852	00000
696	04081	M60009	10000
697	04082	A483	00000
698	04089	A488	10000
699	04100	B955	10000
700	04101	B950	00000
701	04102	B951	00000
702	04103	B954	10000
703	04104	B952	00000
704	04105	B954	10000
705	04109	B954	10000
706	04110	B958	10000
707	04111	B9561	10000
708	04112	B9562	10000
709	04119	B957	10000
710	0412	B953	10000
711	0413	B961	00000
712	04141	B9621	00000
713	04142	B9622	00000
714	04143	B9623	00000
715	04149	B9620	10000
716	04149	B9629	10000
717	0415	B963	10000
718	0416	B964	00000
719	0417	B965	00000
720	04181	A493	10000
721	04181	B960	10000
722	04182	B966	00000
723	04183	B967	10000
724	04184	B9689	10000
725	04185	B9689	10000
726	04186	B9681	00000
727	04189	B9689	10000
728	0419	B9689	10000
729	042	B20	00000
730	04500	A8039	10000
731	04501	A8039	10000
732	04502	A8039	10000
733	04503	A8039	10000
734	04510	A8039	10000
735	04511	A8039	10000
736	04512	A8039	10000
737	04513	A8039	10000
738	04520	A804	10000
739	04521	A804	10000
740	04522	A804	10000
741	04523	A804	10000
742	04590	A809	10000
743	04591	A809	10000
744	04592	A809	10000
745	04593	A809	10000
746	0460	A8181	00000
747	04611	A8101	00000
748	04619	A8100	10000
749	04619	A8109	10000
750	0462	A811	00000
751	0463	A812	10000
752	04671	A8182	00000
753	04672	A8183	00000
754	04679	A8189	10000
755	0468	A8189	10000
756	0469	A819	00000
757	0470	A870	10000
758	0471	A870	10000
759	0478	A878	10000
760	0479	A879	10000
761	048	A880	10000
762	0490	A872	00000
763	0491	A871	00000
764	0498	A850	10000
765	0498	A851	10000
766	0498	A858	10000
767	0498	A888	10000
768	0499	A86	10000
769	0499	A89	10000
770	0500	B03	10000
771	0501	B03	10000
772	0502	B03	10000
773	0509	B03	10000
774	05101	B08010	00000
775	05102	B08011	00000
776	0511	B0803	00000
777	0512	B0802	10000
778	0519	B0804	10000
779	0520	B0111	10000
780	0521	B012	00000
781	0522	B0112	00000
782	0527	B010	10000
783	0527	B0181	10000
784	0527	B0189	10000
785	0528	B0189	10000
786	0529	B019	00000
787	0530	B021	00000
788	05310	B0229	10000
789	05311	B0221	00000
790	05312	B0222	00000
791	05313	B0223	00000
792	05314	B0224	00000
793	05319	B0229	10000
794	05320	B0239	10000
795	05321	B0233	00000
796	05322	B0232	00000
797	05329	B0239	10000
798	05371	B028	10000
799	05379	B028	10000
800	0538	B028	10000
801	0539	B029	00000
802	0540	B000	00000
803	05410	A609	10000
804	05411	A6004	10000
805	05412	A6004	10000
806	05413	A6001	00000
807	05419	A6009	10000
808	0542	B002	00000
809	0543	B004	10000
810	05440	B0050	00000
811	05441	B0059	10000
812	05442	B0052	10000
813	05443	B0052	10000
814	05444	B0051	00000
815	05449	B0059	10000
816	0545	B007	00000
817	0546	B0089	10000
818	05471	B0081	10000
819	05472	B003	00000
820	05473	B001	10000
821	05474	B0082	00000
822	05479	B0089	10000
823	0548	B009	10000
824	0549	B009	10000
825	0550	B050	00000
826	0551	B052	00000
827	0552	B053	00000
828	05571	B0581	00000
829	05579	B051	10000
830	05579	B054	10000
831	05579	B0589	10000
832	0558	B0589	10000
833	0559	B059	00000
834	05600	B0600	00000
835	05601	B0601	00000
836	05609	B0609	10000
837	05671	B0682	00000
838	05679	B0681	10000
839	05679	B0689	10000
840	0568	B0689	10000
841	0569	B069	00000
842	0570	B083	00000
843	0578	B09	10000
844	0578	L444	10000
845	0579	B09	10000
846	05810	B0820	00000
847	05811	B0821	00000
848	05812	B0822	00000
849	05821	B1001	00000
850	05829	B1009	00000
851	05881	B1081	10000
852	05882	B1082	10000
853	05889	B1089	10000
854	05900	B0809	10000
855	05901	B04	00000
856	05909	B0809	10000
857	05910	B0860	00000
858	05911	B0861	00000
859	05912	B0862	00000
860	05919	B0869	00000
861	05920	B0870	10000
862	05921	B0871	00000
863	05922	B0872	00000
864	0598	B088	10000
865	0599	B088	10000
866	0600	A950	00000
867	0601	A951	00000
868	0609	A959	00000
869	061	A90	00000
870	0620	A830	00000
871	0621	A831	00000
872	0622	A832	00000
873	0623	A833	00000
874	0624	A834	00000
875	0625	A835	00000
876	0628	A838	10000
877	0629	A839	00000
878	0630	A840	00000
879	0631	A848	10000
880	0632	A841	00000
881	0638	A848	10000
882	0639	A849	00000
883	064	A852	00000
884	0650	A980	00000
885	0651	A981	00000
886	0652	A982	00000
887	0653	A988	10000
888	0654	A91	10000
889	0654	A920	10000
890	0658	A988	10000
891	0659	A99	10000
892	0660	A931	00000
893	0661	A932	10000
894	0662	A922	00000
895	0663	A920	10000
896	0663	A921	10000
897	0663	A924	10000
898	0663	A928	10000
899	0663	A930	10000
900	0663	B331	10000
901	06640	A9230	00000
902	06641	A9231	00000
903	06642	A9232	00000
904	06649	A9239	00000
905	0668	A938	00000
906	0669	A94	10000
907	0700	B150	00000
908	0701	B159	00000
909	07020	B162	10000
910	07020	B1911	10000
911	07021	B160	10000
912	07022	B181	10000
913	07023	B180	10000
914	07030	B169	10000
915	07030	B1910	10000
916	07031	B161	10000
917	07032	B181	10000
918	07033	B180	10000
919	07041	B1711	00000
920	07042	B170	10000
921	07043	B172	10000
922	07044	B182	10000
923	07049	B178	10000
924	07051	B1710	00000
925	07052	B170	10000
926	07053	B172	10000
927	07054	B182	10000
928	07059	B178	10000
929	07059	B188	10000
930	07059	B189	10000
931	0706	B190	00000
932	07070	B1920	00000
933	07071	B1921	00000
934	0709	B199	10000
935	071	A829	10000
936	0720	B260	00000
937	0721	B261	00000
938	0722	B262	00000
939	0723	B263	00000
940	07271	B2681	00000
941	07272	B2684	00000
942	07279	B2682	10000
943	07279	B2683	10000
944	07279	B2685	10000
945	07279	B2689	10000
946	0728	B2689	10000
947	0729	B269	00000
948	0730	A70	10111
949	0730	J17	10112
950	0737	A70	10000
951	0738	A70	10000
952	0739	A70	10000
953	0740	B085	00000
954	0741	B330	00000
955	07420	B3320	10000
956	07421	B3323	10000
957	07422	B3321	10000
958	07423	B3322	10000
959	0743	B084	00000
960	0748	B341	10000
961	075	B2790	10000
962	0760	A710	00000
963	0761	A711	00000
964	0769	A719	00000
965	0770	A740	10000
966	0771	B300	00000
967	0772	B302	00000
968	0773	B301	10000
969	0774	B303	00000
970	0778	B308	00000
971	07798	A740	10000
972	07798	A7489	10000
973	07799	B309	00000
974	0780	B081	00000
975	07810	B079	00000
976	07811	A630	00000
977	07812	B070	00000
978	07819	B078	00000
979	0782	B338	10000
980	0783	A281	00000
981	0784	B088	10000
982	0785	B259	10000
983	0786	A985	00000
984	0787	A960	10000
985	0787	A961	10000
986	0787	A968	10000
987	07881	A881	00000
988	07882	R1111	10000
989	07888	A7489	10000
990	07889	A983	10000
991	07889	A984	10000
992	07889	B338	10000
993	0790	B970	10000
994	0791	B9712	10000
995	0792	B9711	10000
996	0793	B9789	10000
997	0794	B977	00000
998	07950	B9730	00000
999	07951	B9733	00000
1000	07952	B9734	00000
1001	07953	B9735	00000
1002	07959	B333	10000
1003	07959	B9739	10000
1004	0796	B974	10000
1005	07981	B334	10000
1006	07982	B9721	00000
1007	07983	B343	10000
1008	07988	A7489	10000
1009	07989	B338	10000
1010	07989	B341	10000
1011	07989	B342	10000
1012	07989	B344	10000
1013	07989	B348	10000
1014	07989	B9719	10000
1015	07989	B9729	10000
1016	07989	B9789	10000
1017	07998	A749	10000
1018	07999	B9789	10000
1019	080	A750	00000
1020	0810	A752	00000
1021	0811	A751	00000
1022	0812	A753	00000
1023	0819	A759	00000
1024	0820	A770	10000
1025	0821	A771	00000
1026	0822	A772	00000
1027	0823	A773	00000
1028	08240	A7740	00000
1029	08241	A7741	00000
1030	08249	A7749	00000
1031	0828	A778	10000
1032	0829	A799	10000
1033	0830	A78	00000
1034	0831	A790	00000
1035	0832	A791	10000
1036	0838	A7981	10000
1037	0838	A7989	10000
1038	0839	A799	10000
1039	0840	B508	10000
1040	0840	B509	10000
1041	0841	B519	10000
1042	0842	B529	10000
1043	0843	B530	00000
1044	0844	B531	10000
1045	0844	B538	10000
1046	0845	B509	10000
1047	0845	B519	10000
1048	0845	B529	10000
1049	0846	B54	00000
1050	0847	B538	10000
1051	0848	B508	10000
1052	0849	B500	10000
1053	0849	B508	10000
1054	0849	B510	10000
1055	0849	B518	10000
1056	0849	B520	10000
1057	0849	B528	10000
1058	0850	B550	00000
1059	0851	B551	10000
1060	0852	B551	10000
1061	0853	B551	10000
1062	0854	B551	10000
1063	0855	B552	00000
1064	0859	B559	00000
1065	0860	B570	10000
1066	0860	B572	10000
1067	0861	B575	10000
1068	0862	B571	10000
1069	0863	B560	00000
1070	0864	B561	00000
1071	0865	B569	10000
1072	0869	B569	10000
1073	0870	A680	00000
1074	0871	A681	00000
1075	0879	A689	00000
1076	0880	A449	10000
1077	08881	A6920	10000
1078	08882	B600	00000
1079	08889	B608	10000
1080	0889	B64	10000
1081	0900	A5009	10000
1082	0901	A501	00000
1083	0902	A502	00000
1084	0903	A5031	10000
1085	09040	A5040	10000
1086	09040	A5045	10000
1087	09041	A5042	10000
1088	09042	A5041	10000
1089	09049	A5049	10000
1090	0905	A5052	10000
1091	0905	A5057	10000
1092	0905	A5059	10000
1093	0906	A506	00000
1094	0907	A507	00000
1095	0909	A509	00000
1096	0910	A510	00000
1097	0911	A511	00000
1098	0912	A512	00000
1099	0913	A5131	10000
1100	0913	A5139	10000
1101	0914	A5149	10000
1102	09150	A5143	10000
1103	09151	A5143	10000
1104	09152	A5143	10000
1105	09161	A5146	10000
1106	09162	A5145	00000
1107	09169	A5149	10000
1108	0917	A5149	10000
1109	09181	A5141	10000
1110	09182	A5132	00000
1111	09189	A5149	10000
1112	0919	A5149	10000
1113	0920	A515	10000
1114	0929	A515	10000
1115	0930	A5201	00000
1116	0931	A5202	00000
1117	09320	A5203	10000
1118	09321	A5203	10000
1119	09322	A5203	10000
1120	09323	A5203	10000
1121	09324	A5203	10000
1122	09381	A5206	10000
1123	09382	A5206	10000
1124	09389	A5209	10000
1125	0939	A5200	00000
1126	0940	A5211	10000
1127	0941	A5217	00000
1128	0942	A5213	10000
1129	0943	A522	00000
1130	09481	A5214	10000
1131	09482	A5219	10000
1132	09483	A5219	10000
1133	09484	A5215	10000
1134	09485	A5215	10000
1135	09486	A5215	10000
1136	09487	A5219	10000
1137	09489	A5219	10000
1138	0949	A523	10000
1139	0950	A5271	10000
1140	0951	A5272	10000
1141	0952	A5274	10000
1142	0953	A5274	10000
1143	0954	A5275	10000
1144	0955	A5277	10000
1145	0956	A5278	10000
1146	0957	A5278	10000
1147	0958	A5273	10000
1148	0958	A5276	10000
1149	0958	A5279	10000
1150	0959	A5279	10000
1151	096	A528	00000
1152	0970	A529	00000
1153	0971	A530	00000
1154	0979	A539	00000
1155	0980	A5400	10000
1156	09810	A5429	10000
1157	09811	A5401	10000
1158	09812	A5422	10000
1159	09813	A5423	10000
1160	09814	A5423	10000
1161	09815	A5403	10000
1162	09816	A5424	10000
1163	09817	A5429	10000
1164	09819	A5421	10000
1165	0982	A5400	10000
1166	09830	A5429	10000
1167	09831	A5401	10000
1168	09832	A5422	10000
1169	09833	A5423	10000
1170	09834	A5423	10000
1171	09835	A5403	10000
1172	09836	A5424	10000
1173	09837	A5429	10000
1174	09839	A5429	10000
1175	09840	A5431	00000
1176	09841	A5432	00000
1177	09842	A5439	10000
1178	09843	A5433	00000
1179	09849	A5439	10000
1180	09850	A5442	00000
1181	09851	A5449	10000
1182	09852	A5449	10000
1183	09853	A5441	00000
1184	09859	A5440	10000
1185	0986	A545	00000
1186	0987	A546	00000
1187	09881	A5489	10000
1188	09882	A5481	00000
1189	09883	A5483	10000
1190	09884	A5483	10000
1191	09885	A5483	10000
1192	09886	A5485	00000
1193	09889	A5486	10000
1194	09889	A5489	10000
1195	0990	A57	00000
1196	0991	A55	00000
1197	0992	A58	00000
1198	0993	M0230	10000
1199	09940	N341	10000
1200	09941	N341	10000
1201	09949	N341	10000
1202	09950	A5619	10000
1203	09951	A564	00000
